# This file incorporates the tabulated CO2 partition-function data
# from Exomol

@ISOTOPES
            266            366            627            628          

# Temperature (K), partition function for each isotope:
@DATA
   1240.0   5.1777114e+03  1.0818607e+04  6.4839138e+04  1.1240408e+04
   1245.0   5.2394607e+03  1.0948828e+04  6.5615028e+04  1.1375329e+04
   1250.0   5.3018120e+03  1.1080330e+04  6.6398507e+04  1.1511574e+04
   1255.0   5.3647698e+03  1.1213123e+04  6.7189632e+04  1.1649153e+04
   1260.0   5.4283388e+03  1.1347216e+04  6.7988460e+04  1.1788075e+04
   1265.0   5.4925235e+03  1.1482619e+04  6.8795050e+04  1.1928351e+04
   1270.0   5.5573284e+03  1.1619343e+04  6.9609460e+04  1.2069990e+04
   1275.0   5.6227583e+03  1.1757397e+04  7.0431748e+04  1.2213004e+04
   1280.0   5.6888178e+03  1.1896790e+04  7.1261973e+04  1.2357402e+04
   1285.0   5.7555115e+03  1.2037534e+04  7.2100195e+04  1.2503195e+04
   1290.0   5.8228442e+03  1.2179639e+04  7.2946472e+04  1.2650393e+04
   1295.0   5.8908205e+03  1.2323113e+04  7.3800864e+04  1.2799006e+04
   1300.0   5.9594453e+03  1.2467969e+04  7.4663432e+04  1.2949046e+04
   1305.0   6.0287233e+03  1.2614215e+04  7.5534235e+04  1.3100522e+04
   1310.0   6.0986592e+03  1.2761862e+04  7.6413335e+04  1.3253445e+04
   1315.0   6.1692580e+03  1.2910921e+04  7.7300792e+04  1.3407826e+04
   1320.0   6.2405245e+03  1.3061402e+04  7.8196667e+04  1.3563676e+04
   1325.0   6.3124635e+03  1.3213315e+04  7.9101023e+04  1.3721005e+04
   1330.0   6.3850799e+03  1.3366671e+04  8.0013921e+04  1.3879825e+04
   1335.0   6.4583787e+03  1.3521480e+04  8.0935423e+04  1.4040145e+04
   1340.0   6.5323648e+03  1.3677753e+04  8.1865592e+04  1.4201977e+04
   1345.0   6.6070431e+03  1.3835501e+04  8.2804490e+04  1.4365333e+04
   1350.0   6.6824187e+03  1.3994735e+04  8.3752182e+04  1.4530222e+04
   1355.0   6.7584966e+03  1.4155464e+04  8.4708729e+04  1.4696657e+04
   1360.0   6.8352818e+03  1.4317701e+04  8.5674197e+04  1.4864647e+04
   1365.0   6.9127794e+03  1.4481456e+04  8.6648648e+04  1.5034206e+04
   1370.0   6.9909945e+03  1.4646739e+04  8.7632148e+04  1.5205343e+04
   1375.0   7.0699322e+03  1.4813563e+04  8.8624762e+04  1.5378070e+04
   1380.0   7.1495977e+03  1.4981937e+04  8.9626553e+04  1.5552398e+04
   1385.0   7.2299961e+03  1.5151873e+04  9.0637588e+04  1.5728340e+04
   1390.0   7.3111326e+03  1.5323383e+04  9.1657933e+04  1.5905905e+04
   1395.0   7.3930124e+03  1.5496477e+04  9.2687653e+04  1.6085107e+04
   1400.0   7.4756408e+03  1.5671166e+04  9.3726815e+04  1.6265956e+04
   1405.0   7.5590231e+03  1.5847463e+04  9.4775485e+04  1.6448465e+04
   1410.0   7.6431645e+03  1.6025378e+04  9.5833730e+04  1.6632644e+04
   1415.0   7.7280704e+03  1.6204923e+04  9.6901618e+04  1.6818506e+04
   1420.0   7.8137462e+03  1.6386109e+04  9.7979216e+04  1.7006063e+04
   1425.0   7.9001971e+03  1.6568947e+04  9.9066593e+04  1.7195326e+04
   1430.0   7.9874287e+03  1.6753451e+04  1.0016382e+05  1.7386307e+04
   1435.0   8.0754462e+03  1.6939630e+04  1.0127095e+05  1.7579019e+04
   1440.0   8.1642553e+03  1.7127498e+04  1.0238808e+05  1.7773473e+04
   1445.0   8.2538613e+03  1.7317064e+04  1.0351525e+05  1.7969681e+04
   1450.0   8.3442698e+03  1.7508343e+04  1.0465255e+05  1.8167657e+04
   1455.0   8.4354863e+03  1.7701344e+04  1.0580005e+05  1.8367411e+04
   1460.0   8.5275164e+03  1.7896081e+04  1.0695780e+05  1.8568957e+04
   1465.0   8.6203656e+03  1.8092565e+04  1.0812589e+05  1.8772306e+04
   1470.0   8.7140396e+03  1.8290809e+04  1.0930439e+05  1.8977471e+04
   1475.0   8.8085440e+03  1.8490824e+04  1.1049336e+05  1.9184465e+04
   1480.0   8.9038844e+03  1.8692622e+04  1.1169288e+05  1.9393299e+04
   1485.0   9.0000666e+03  1.8896217e+04  1.1290301e+05  1.9603988e+04
   1490.0   9.0970962e+03  1.9101619e+04  1.1412385e+05  1.9816542e+04
   1495.0   9.1949791e+03  1.9308842e+04  1.1535544e+05  2.0030976e+04
   1500.0   9.2937210e+03  1.9517898e+04  1.1659787e+05  2.0247301e+04
   1505.0   9.3933276e+03  1.9728800e+04  1.1785122e+05  2.0465531e+04
   1510.0   9.4938049e+03  1.9941559e+04  1.1911555e+05  2.0685679e+04
   1515.0   9.5951586e+03  2.0156189e+04  1.2039094e+05  2.0907757e+04
   1520.0   9.6973947e+03  2.0372701e+04  1.2167746e+05  2.1131778e+04
   1525.0   9.8005190e+03  2.0591110e+04  1.2297519e+05  2.1357756e+04
   1530.0   9.9045375e+03  2.0811427e+04  1.2428420e+05  2.1585703e+04
   1535.0   1.0009456e+04  2.1033666e+04  1.2560457e+05  2.1815634e+04
   1540.0   1.0115281e+04  2.1257838e+04  1.2693638e+05  2.2047560e+04
